,i1_kernel,i1_kernel_std,i1_scaled,iii3_kernel,iii3_kernel_std,iii3_scaled
15271,1.89002407984,0.0525577268946,0.0525577268946,5.5899007619,0.179517866886,0.179517866886
15272,1.88996920465,0.0525122110894,0.0525122110894,5.58987762907,0.179477448232,0.179477448232
15273,1.88991413782,0.052466536338,0.052466536338,5.58985449626,0.179437029625,0.179437029625
15274,1.88985888023,0.0524207033538,0.0524207033538,5.58983136349,0.179396611077,0.179396611077
15275,1.88980343273,0.0523747128565,0.0523747128565,5.58980823076,0.1793561926,0.1793561926
15276,1.88974779621,0.0523285655717,0.0523285655717,5.58978509807,0.179315774205,0.179315774205
15277,1.88969197154,0.0522822622312,0.0522822622312,5.58976196544,0.179275355904,0.179275355904
15278,1.88963595962,0.0522358035729,0.0522358035729,5.58973883287,0.17923493771,0.17923493771
15279,1.88957976134,0.0521891903405,0.0521891903405,5.58971570036,0.179194519633,0.179194519633
15280,1.8895233776,0.0521424232839,0.0521424232839,5.58969256793,0.179154101686,0.179154101686
15281,1.88946680932,0.0520955031587,0.0520955031587,5.58966943559,0.179113683881,0.179113683881
15282,1.88941005741,0.0520484307266,0.0520484307266,5.58964630333,0.17907326623,0.17907326623
15283,1.8893531228,0.0520012067549,0.0520012067549,5.58962317116,0.179032848746,0.179032848746
15284,1.88929600642,0.0519538320169,0.0519538320169,5.5896000391,0.17899243144,0.17899243144
15285,1.88923870922,0.0519063072917,0.0519063072917,5.58957690715,0.178952014325,0.178952014325
15286,1.88918123213,0.0518586333638,0.0518586333638,5.58955377531,0.178911597415,0.178911597415
15287,1.88912357611,0.0518108110239,0.0518108110239,5.5895306436,0.178871180719,0.178871180719
15288,1.88906574212,0.0517628410678,0.0517628410678,5.58950751202,0.178830764253,0.178830764253
15289,1.88900773113,0.0517147242973,0.0517147242973,5.58948438057,0.178790348028,0.178790348028
15290,1.88894954411,0.0516664615195,0.0516664615195,5.58946124927,0.178749932057,0.178749932057
15291,1.88889118203,0.0516180535473,0.0516180535473,5.58943811813,0.178709516353,0.178709516353
15292,1.88883264589,0.0515695011988,0.0515695011988,5.58941498714,0.178669100929,0.178669100929
15293,1.88877393668,0.0515208052977,0.0515208052977,5.58939185633,0.178628685797,0.178628685797
15294,1.8887150554,0.0514719666731,0.0514719666731,5.58936872568,0.178588270971,0.178588270971
15295,1.88865600306,0.0514229861592,0.0514229861592,5.58934559522,0.178547856463,0.178547856463
15296,1.88859678066,0.051373864596,0.051373864596,5.58932246495,0.178507442287,0.178507442287
15297,1.88853738922,0.0513246028282,0.0513246028282,5.58929933488,0.178467028457,0.178467028457
15298,1.88847782978,0.0512752017063,0.0512752017063,5.58927620501,0.178426614984,0.178426614984
15299,1.88841810335,0.0512256620854,0.0512256620854,5.58925307535,0.178386201883,0.178386201883
15300,1.88835821099,0.0511759848263,0.0511759848263,5.58922994592,0.178345789167,0.178345789167
15301,1.88829815373,0.0511261707944,0.0511261707944,5.58920681671,0.178305376849,0.178305376849
15302,1.88823793262,0.0510762208605,0.0510762208605,5.58918368774,0.178264964944,0.178264964944
15303,1.88817754872,0.0510261359003,0.0510261359003,5.58916055901,0.178224553463,0.178224553463
15304,1.88811700309,0.0509759167944,0.0509759167944,5.58913743053,0.178184142422,0.178184142422
15305,1.8880562968,0.0509255644284,0.0509255644284,5.58911430232,0.178143731834,0.178143731834
15306,1.88799543092,0.0508750796928,0.0508750796928,5.58909117437,0.178103321712,0.178103321712
15307,1.88793440653,0.0508244634829,0.0508244634829,5.58906804669,0.17806291207,0.17806291207
15308,1.88787322471,0.0507737166986,0.0507737166986,5.5890449193,0.178022502922,0.178022502922
15309,1.88781188656,0.050722840245,0.050722840245,5.58902179219,0.177982094282,0.177982094282
15310,1.88775039318,0.0506718350313,0.0506718350313,5.58899866539,0.177941686164,0.177941686164
15311,1.88768874566,0.050620701972,0.050620701972,5.58897553889,0.177901278583,0.177901278583
15312,1.88762694511,0.0505694419856,0.0505694419856,5.58895241271,0.177860871551,0.177860871551
15313,1.88756499265,0.0505180559956,0.0505180559956,5.58892928685,0.177820465083,0.177820465083
15314,1.8875028894,0.0504665449298,0.0504665449298,5.58890616132,0.177780059194,0.177780059194
15315,1.88744063647,0.0504149097206,0.0504149097206,5.58888303614,0.177739653897,0.177739653897
15316,1.887378235,0.0503631513047,0.0503631513047,5.58885991129,0.177699249207,0.177699249207
15317,1.88731568613,0.0503112706233,0.0503112706233,5.58883678681,0.177658845139,0.177658845139
15318,1.88725299099,0.0502592686217,0.0502592686217,5.58881366269,0.177618441705,0.177618441705
15319,1.88719015073,0.0502071462499,0.0502071462499,5.58879053893,0.177578038922,0.177578038922
15320,1.88712716649,0.0501549044617,0.0501549044617,5.58876741556,0.177537636803,0.177537636803
15321,1.88706403944,0.0501025442153,0.0501025442153,5.58874429258,0.177497235363,0.177497235363
15322,1.88700077073,0.0500500664732,0.0500500664732,5.58872117,0.177456834616,0.177456834616
15323,1.88693736153,0.0499974722017,0.0499974722017,5.58869804782,0.177416434577,0.177416434577
15324,1.88687381301,0.0499447623713,0.0499447623713,5.58867492605,0.177376035261,0.177376035261
15325,1.88681012634,0.0498919379565,0.0498919379565,5.58865180471,0.177335636682,0.177335636682
15326,1.88674630271,0.0498389999358,0.0498389999358,5.58862868379,0.177295238856,0.177295238856
15327,1.88668234329,0.0497859492915,0.0497859492915,5.58860556332,0.177254841796,0.177254841796
15328,1.88661824928,0.0497327870099,0.0497327870099,5.58858244329,0.177214445518,0.177214445518
15329,1.88655402187,0.0496795140809,0.0496795140809,5.58855932372,0.177174050036,0.177174050036
15330,1.88648966226,0.0496261314985,0.0496261314985,5.58853620461,0.177133655366,0.177133655366
15331,1.88642517165,0.04957264026,0.04957264026,5.58851308598,0.177093261522,0.177093261522
15332,1.88636055125,0.0495190413668,0.0495190413668,5.58848996782,0.177052868519,0.177052868519
15333,1.88629580227,0.0494653358235,0.0494653358235,5.58846685016,0.177012476372,0.177012476372
15334,1.88623092593,0.0494115246387,0.0494115246387,5.588443733,0.176972085097,0.176972085097
15335,1.88616592344,0.0493576088242,0.0493576088242,5.58842061634,0.176931694708,0.176931694708
15336,1.88610079602,0.0493035893954,0.0493035893954,5.5883975002,0.17689130522,0.17689130522
15337,1.88603554492,0.0492494673711,0.0492494673711,5.58837438458,0.176850916649,0.176850916649
15338,1.88597017136,0.0491952437736,0.0491952437736,5.5883512695,0.176810529009,0.176810529009
15339,1.88590467657,0.0491409196283,0.0491409196283,5.58832815496,0.176770142317,0.176770142317
15340,1.8858390618,0.0490864959641,0.0490864959641,5.58830504097,0.176729756586,0.176729756586
15341,1.88577332829,0.0490319738129,0.0490319738129,5.58828192754,0.176689371833,0.176689371833
15342,1.8857074773,0.04897735421,0.04897735421,5.58825881467,0.176648988073,0.176648988073
15343,1.88564151006,0.0489226381938,0.0489226381938,5.58823570239,0.17660860532,0.17660860532
15344,1.88557542784,0.0488678268057,0.0488678268057,5.58821259069,0.17656822359,0.17656822359
15345,1.88550923189,0.0488129210901,0.0488129210901,5.58818947958,0.1765278429,0.1765278429
15346,1.88544292349,0.0487579220946,0.0487579220946,5.58816636908,0.176487463262,0.176487463262
15347,1.88537650389,0.0487028308694,0.0487028308694,5.58814325919,0.176447084695,0.176447084695
